"eu_rnpa","economic_unit","vessel_rnpa","vessel_name","owner_rnpa","owner_name","hull_identifier","target_species","finfish","sardine","shark","shrimp","tuna","others","state","home_port","construction_year","hull_material","preservation_system","gear_type","detection_gear","vessel_type","vessel_length_m","vessel_beam_m","vessel_height_m","vessel_draft_m","vessel_gross_tonnage","captain_num","engineer_num","s_fisher_num","fisher_num","sfc_gr_kwh","engine_power_hp","engine_power_kw","imputed_engine_power","engine_power_bin_hp","design_speed_kt","brand","model","fuel_type","fleet"
"0302000013","NAVIERA Y PESQUERA DE LA BAJA CALIFORNIA SA CV","00035204","GEMINIS","0302000013","NAVIERA Y PESQUERA DE LA BAJA CALIFORNIA SA CV",NA,NA,0,0,0,0,0,1,"BAJA CALIFORNIA SUR","SAN CARLOS",1972,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",23,6,0,3,0,1,0,0,0,220,476.990018431375,355.691456744277,TRUE,475,10.9037720959767,NA,NA,"Diesel","large scale"
"0305005597","BCA INTERNACIONAL MEXICO SADE CV","00048603","YUKI NO 3","0305005597","BCA INTERNACIONAL MEXICO SADE CV",NA,NA,0,0,0,0,0,1,"BAJA CALIFORNIA SUR","SAN CARLOS",1984,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",35,7,0,4,0,1,0,0,0,180,878.707964881687,655.252529412274,TRUE,875,11.2516168137211,NA,NA,"Diesel","large scale"
"0310000013","SCPP PUNTA ABREOJOS SC DE RL","00002501","A. ABAROA GIL (BAJA)","0310000013","SCPP PUNTA ABREOJOS SC DE RL",NA,NA,0,0,0,0,0,1,"BAJA CALIFORNIA SUR","LA PAZ",1970,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",17,5,0,2,0,1,0,0,0,220,307.239236813172,229.108298891583,TRUE,300,10.7547146946113,NA,NA,"Diesel","large scale"
"0401000013","SCPP LA CAMPECHANA SCL","00004937","JORGE LUIS","0401000013","SCPP LA CAMPECHANA SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1958,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",17,5,0,2,0,1,0,0,0,220,307.239236813172,229.108298891583,TRUE,300,10.7547146946113,NA,NA,"Diesel","large scale"
"0401000088","CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR EN CAMP","00035394","MARSEP I","0401000088","CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR EN CAMP",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1971,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,7,0,1,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0401001623","SCPP RIO MEZCALAPA SCL","00063701","MOHAVE CHIEF","0401001623","SCPP RIO MEZCALAPA SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1979,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0401002316","NAVIERA CASTILLO SA DE CV","00003368","ESFUERZO OBRERO V","0401002316","NAVIERA CASTILLO SA DE CV",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1981,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,3,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0401002316","NAVIERA CASTILLO SA DE CV","00040865","KUKULKAN XIV","0401002316","NAVIERA CASTILLO SA DE CV",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1981,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0401002340","INSTITUTO TECNOLOGICO DEL MAR EN CAMPECHE","00069591","ITMAR III","0401002340","INSTITUTO TECNOLOGICO DEL MAR EN CAMPECHE",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1996,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,7,0,9.9,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"0401002555","FLORENTINO VAZQUEZ LARA","00068221","CAPITAN TILICO (JORGE MANUEL II)","0401002555","FLORENTINO VAZQUEZ LARA",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1976,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,3,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"0401002589","NAVIERA ALONSO SA DE CV","00004457","DON ALVARO XII","0401002589","NAVIERA ALONSO SA DE CV",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1981,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0401002613","MARINOS DEL LITORAL, S.A. DE C.V.","00038828","KUKULKAN","0401002613","MARINOS DEL LITORAL, S.A. DE C.V.",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1988,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",23,7,0,2,0,1,0,0,0,220,476.990018431375,355.691456744277,TRUE,475,10.9037720959767,NA,NA,"Diesel","large scale"
"0401002985","MONICA PATRICIA CEBALLOS ALEJANDRE","00005827","MONICA I (FIPESCO 32)","0401002985","MONICA PATRICIA CEBALLOS ALEJANDRE",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1977,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,6,0,3,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"0401003132","NAVIERA FIFER, S.A. DE C.V.","00003418","DON SARO","0401003132","NAVIERA FIFER, S.A. DE C.V.",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1979,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,6,0,1,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"0401003447","NAVIERA DEL PUERTO DE CAMPECHE SA DE CV","00074823","LUIS LEONARDO I","0401003447","NAVIERA DEL PUERTO DE CAMPECHE SA DE CV",NA,NA,0,0,0,0,0,1,"CAMPECHE","LERMA",1992,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",23,6,0,2,0,1,0,0,0,220,476.990018431375,355.691456744277,TRUE,475,10.9037720959767,NA,NA,"Diesel","large scale"
"0402000905","SCPP LAGUNA DE TERMINOS SCL","00006585","CAMELIA IV","0402000905","SCPP LAGUNA DE TERMINOS SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1977,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,8,0,3,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0402000921","SCPP CIUDAD DEL CARMEN SCL","00008557","MAR BALTICO","0402000921","SCPP CIUDAD DEL CARMEN SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1980,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,5,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0402000921","SCPP CIUDAD DEL CARMEN SCL","00008631","EL CANO","0402000921","SCPP CIUDAD DEL CARMEN SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1972,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,2,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"0402003206","SCPP ISLA DEL ANGEL SCL","00008714","EL CLARITO (CD CARMEN VI)","0402003206","SCPP ISLA DEL ANGEL SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1974,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0402003206","SCPP ISLA DEL ANGEL SCL","00008896","REX XXXVI","0402003206","SCPP ISLA DEL ANGEL SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1978,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0402003230","SCPBS LAGUNA DE SANTA MARIA SCL","00006767","AGUALEGUAS (LIBIA CAROLINA II)","0402003230","SCPBS LAGUNA DE SANTA MARIA SCL",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1978,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0402004071","RAMON OCHOA FRANCO","00008193","MONCHO","0402004071","RAMON OCHOA FRANCO",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1965,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,1,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"0402004071","RAMON OCHOA FRANCO","00008532","JOHAN","0402004071","RAMON OCHOA FRANCO",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1974,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,2,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"0402004139","INVERSIONISTAS DEL CARMEN SA DE CV","00006387","INCA XII (CALETA XVIII)","0402004139","INVERSIONISTAS DEL CARMEN SA DE CV",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1977,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0402004139","INVERSIONISTAS DEL CARMEN SA DE CV","00006551","INCA XI (CALETA XVII)","0402004139","INVERSIONISTAS DEL CARMEN SA DE CV",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1977,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,3,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0402004261","JOSE ANTONIO ZAVALA DE LA CRUZ","00071274","PARGO III","0402004261","JOSE ANTONIO ZAVALA DE LA CRUZ",NA,NA,0,0,0,0,0,1,"CAMPECHE","CIUDAD DEL CARMEN",1982,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,7,0,3,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"0601001951","MARFLOTA SA DE CV","00018838","MARFLOTA I (TIBURON I)","0601001951","MARFLOTA SA DE CV",NA,NA,0,0,0,0,0,1,"COLIMA","MANZANILLO",1980,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",43.6,8,0,3,0,1,0,0,0,180,1209.74612595867,902.107686127379,TRUE,1150,11.5330807832646,NA,NA,"Diesel","large scale"
"0601001993","NAVIERA DE OCCCIDENTE SA DE CV","00000786","TUTANKAMON (JUAN A RODRIGUEZ S)","0601001993","NAVIERA DE OCCCIDENTE SA DE CV",NA,NA,0,0,0,0,0,1,"SINALOA","MANZANILLO",1970,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",44,11,0,6,0,1,0,0,0,180,1225.93007882405,914.176059779091,TRUE,1150,11.5467211370949,NA,NA,"Diesel","large scale"
"0601002116","MARTUNA SA DE CV","00016543","MARIA VALERIA (ATUN II)","0601002116","MARTUNA SA DE CV",NA,NA,0,0,0,0,0,1,"COLIMA","MANZANILLO",1979,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",55.7,11,0,10.1,0,1,0,0,0,180,1727.73990668279,1288.37564841336,TRUE,1350,11.9641121306773,NA,NA,"Diesel","large scale"
"0601002231","GRUPO PESQUERO DEL PACIFICO SA DE CV","00048611","IVANA NO 21","0601002231","GRUPO PESQUERO DEL PACIFICO SA DE CV",NA,NA,0,0,0,0,0,1,"COLIMA","MANZANILLO",1979,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",42,8,0,5,0,1,0,0,0,180,1145.68814762011,854.339651680316,TRUE,1050,11.4789809096296,NA,NA,"Diesel","large scale"
"0701000085","SCPP SOCONUSCO SCL  **","00000026","ELIZABETH","0701000085","SCPP SOCONUSCO SCL  **",NA,NA,0,0,0,0,0,1,"CHIAPAS","PUERTO MADERO",1977,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0705000115","SCPP EJIDAL TIERRA Y LIBERTAD SCL","00015990","GEOVANNI","0705000115","SCPP EJIDAL TIERRA Y LIBERTAD SCL",NA,NA,0,0,0,0,0,1,"CHIAPAS","PUERTO MADERO",1977,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",19.7,5.3,0,1.9,0,1,0,0,0,220,380.743487073731,283.920418310882,TRUE,375,10.8194095107385,NA,NA,"Diesel","large scale"
"0705002434","CRISTOBAL OCHOA ESPINOZA","00037994","MERO VIII","0705002434","CRISTOBAL OCHOA ESPINOZA",NA,NA,0,0,0,0,0,1,"CHIAPAS","PUERTO MADERO",1982,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,6,0,4,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"0705003119","PESQUERA DE CHIAPAS SA DE CV","00011932","SAN JORGE","0705003119","PESQUERA DE CHIAPAS SA DE CV",NA,NA,0,0,0,0,0,1,"CHIAPAS","SALINA CRUZ",1969,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"0705003150","JOSE ISMAEL MEDINA RIVAS","00019273","COOP GUTIERREZ IX","0705003150","JOSE ISMAEL MEDINA RIVAS",NA,NA,0,0,0,0,0,1,"CHIAPAS","PUERTO MADERO",1980,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22.6,7.3,0,3,0,1,0,0,0,220,464.966649734842,346.725630707272,TRUE,450,10.8932549240681,NA,NA,"Diesel","large scale"
"0705003150","JOSE ISMAEL MEDINA RIVAS","00029553","DOMINGO I (FEDIN III)","0705003150","JOSE ISMAEL MEDINA RIVAS",NA,NA,0,0,0,0,0,1,"CHIAPAS","PUERTO MADERO",1970,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,6,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"1802001634","SCPP CONTRA VIENTO Y MAREA SDE RL DE CV","00015826","SAN RAMON (URSULA)","1802001634","SCPP CONTRA VIENTO Y MAREA SDE RL DE CV",NA,NA,0,0,0,0,0,1,"NAYARIT","SAN BLAS",1959,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,3,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"1802001634","SCPP CONTRA VIENTO Y MAREA SDE RL DE CV","00059212","SAN CRISTOBAL I","1802001634","SCPP CONTRA VIENTO Y MAREA SDE RL DE CV",NA,NA,0,0,0,0,0,1,"NAYARIT","SAN BLAS",1993,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",12,4,0,1,0,1,0,0,0,220,185.078980819434,138.013395997052,TRUE,185,10.6466848711301,NA,NA,"Diesel","large scale"
"1802001733","S.C.P.P DE ALTAMAR CANEY AZUL, SC DE RL DE CV","00003087","DON LEONARDO","1802001733","S.C.P.P DE ALTAMAR CANEY AZUL, SC DE RL DE CV",NA,NA,0,0,0,0,0,1,"NAYARIT","SAN BLAS",1980,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",15,6,0,3,0,1,0,0,0,220,256.080940101176,190.959557033447,TRUE,250,10.7095515049499,NA,NA,"Diesel","large scale"
"2005001736","CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR N?5","00037952","MARSEP III","2005001736","CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR N?5",NA,NA,0,0,0,0,0,1,"OAXACA","SALINA CRUZ",1976,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21.9,6,0,2,0,1,0,0,0,220,444.158465034567,331.208967376277,TRUE,425,10.8750388438474,NA,NA,"Diesel","large scale"
"2005002890","ALBERTO LOPEZ PEREZ","00011965","ISTME¿O 14","2005002890","ALBERTO LOPEZ PEREZ",NA,NA,0,0,0,0,0,1,"OAXACA","SALINA CRUZ",1965,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20.9,5.8,0,2,0,1,0,0,0,220,414.955220996385,309.432108297005,TRUE,402,10.8494423023943,NA,NA,"Diesel","large scale"
"2005002908","PESCA INDUSTRIALIZADA SA DE CV","00000182","DON NACHITO","2005002908","PESCA INDUSTRIALIZADA SA DE CV",NA,NA,0,0,0,0,0,1,"OAXACA","SALINA CRUZ",1973,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,2,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"2005003260","FAUNA MARINA CAPTURA Y COMERCIALIZACION DE MARISCOS SA DE CV","00000042","FAUNA MARINA I (PALMENO)","2005003260","FAUNA MARINA CAPTURA Y COMERCIALIZACION DE MARISCOS SA DE CV",NA,NA,0,0,0,0,0,1,"OAXACA","SALINA CRUZ",1976,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,8,0,2,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"2305000016","SCPP PATRIA Y PROGRESO SC DE RL","00013599","COMONDU","2305000016","SCPP PATRIA Y PROGRESO SC DE RL",NA,NA,0,0,0,0,0,1,"QUINTANA ROO","ISLA MUJERES",1976,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,7,0,4,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"2306000197","SCPP CAMARONEROS DEL CARIBE SCL","00076158","CANCUN BAY III","2306000197","SCPP CAMARONEROS DEL CARIBE SCL",NA,NA,0,0,0,0,0,1,"QUINTANA ROO","PUERTO JUAREZ",1980,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",21,7,0,4,0,1,0,0,0,220,417.847496963699,311.58887848583,TRUE,402,10.8519789971227,NA,NA,"Diesel","large scale"
"2306000494","JUAN SELEM BERRON","00076133","FRESHCOLIN IX","2306000494","JUAN SELEM BERRON",NA,NA,0,0,0,0,0,1,"YUCATAN","PUERTO JUAREZ",1985,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",13,4,0,2,0,1,0,0,0,220,207.941769097074,155.062177215688,TRUE,200,10.6669515676932,NA,NA,"Diesel","large scale"
"2508009921","PESQUERA LA MIRADA, SA DE CV","00000091","TAPACHULA","2508009921","PESQUERA LA MIRADA, SA DE CV","25030221237","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1973,"ACERO","REFRIGERACIÓN","ARRASTRE","ECOSONDA","COMERCIAL",21,6,3.04,0,65,1,1,0,8,220,325,242.3525,FALSE,325,10.7703679830338,"CATERPILLAR","D-353","Diesel","large scale"
"2508009566","PESQUERA MARBEA, SA DE CV","00014050","MAR DE CORTEZ IX","2508009566","PESQUERA MARBEA, SA DE CV","25030236236","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1976,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.1,6,3,0,26,1,1,3,3,220,425,316.9225,FALSE,425,10.8582506253683,"CATERPILLAR","343","Diesel","large scale"
"2508011331","SCPP 21 DE JUNIO S DE CV","00014399","PUNTA SANTO DOMINGO","2508011331","SCPP 21 DE JUNIO S DE CV","25030682236","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1976,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.3,6.16,3.1,2.7,20,1,1,0,4,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","353","Diesel","large scale"
"2508009566","PESQUERA MARBEA, SA DE CV","00015032","MARBEA IX","2508009566","PESQUERA MARBEA, SA DE CV","25030758239","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1974,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.1,6.2,3.3,0,133,1,1,3,2,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","NA","Diesel","large scale"
"2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV","00015412","LIC. BENITO JUAREZ","2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV","25031140238","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1970,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.1,5.42,2.85,0,50,1,1,2,3,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","D353","Diesel","large scale"
"2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV","00015420","TTE. GRAL. MARIANO DE ABASOLO","2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV","25030412234","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1976,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.62,8.04,3.44,0,50,1,1,2,3,220,650,484.705,FALSE,650,11.0544251259726,"CATERPILLAR","D353","Diesel","large scale"
"2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV","00015446","CURA HIDALGO","2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV","25030420236","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1975,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.3,6.12,3.1,0,50,1,1,2,3,220,500,372.85,FALSE,500,10.9238823478233,"CATERPILLAR","D353","Diesel","large scale"
"2508011109","PESQUERA VIEJO MAZATLAN SA DE CV","00015586","NAUTICO II","2508011109","PESQUERA VIEJO MAZATLAN SA DE CV","25030547237","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1981,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",18.8,5.59,1.87,0,45,1,1,0,4,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"2508008014","PESQUERA SAN CRISTOBAL SA DE CV","00015909","ALEJANDRO TJ","2508008014","PESQUERA SAN CRISTOBAL SA DE CV","25030304236","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1973,"ACERO","REFRIGERACIÓN","ARRASTRE","SONAR | VIDEOSONDA","COMERCIAL",20,6.4,3.4,2.5,30.61,1,1,1,3,220,370,275.909,FALSE,370,10.8099680209801,"CUMMINS","V12-500","Diesel","large scale"
"2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV","00018044","LOURDES II","2508000797","SCPP NICOLAS BRAVO SC DE RL DE CV",NA,NA,0,0,0,0,0,1,"SINALOA","MAZATLAN",1971,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,6,0,2,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"2508005234","PESQUERA FRIGORIFICOS LIZARRAGA, SA DE CV","00017228","JUDILILI I (HAWAIANO)","2508005234","PESQUERA FRIGORIFICOS LIZARRAGA, SA DE CV",NA,NA,0,0,0,0,0,1,"SINALOA","MAZATLAN",1974,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,6,0,3,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"2508005382","PESCA INDUSTRIAL MAROS, SA DE CV","00017558","FRANCISCO DE GOYA","2508005382","PESCA INDUSTRIAL MAROS, SA DE CV",NA,NA,0,0,0,0,0,1,"SINALOA","MAZATLAN",1978,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,3,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"2508006984","PESQUERA TIBURON SA DE CV","00016675","ADRIANA","2508006984","PESQUERA TIBURON SA DE CV",NA,NA,0,0,0,0,0,1,"SINALOA","MAZATLAN",1973,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",20,6,0,3,0,1,0,0,0,220,389.209881021139,290.233808277463,TRUE,375,10.8268463942069,NA,NA,"Diesel","large scale"
"2508006984","PESQUERA TIBURON SA DE CV","00016717","MANOTAS","2508006984","PESQUERA TIBURON SA DE CV",NA,NA,0,0,0,0,0,1,"SINALOA","MAZATLAN",1973,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",30,6,0,3,0,1,0,0,0,180,702.143485451634,523.588397101284,TRUE,700,11.0995797574858,NA,NA,"Diesel","large scale"
"2508009525","MAZ SARDINA, SA DE CV","00034983","MAZ SARDINA I (PROPEMEX IC-3S)","2508009525","MAZ SARDINA, SA DE CV",NA,NA,0,0,0,0,0,1,"SINALOA","MAZATLAN",1976,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",25,6,0,3.6,0,1,0,0,0,180,538.522698727192,401.576376440867,TRUE,525,10.9574997807593,NA,NA,"Diesel","large scale"
"2511000099","SCPP PESCADORES DEL FARALLON SCL","00019166","MERO III","2511000099","SCPP PESCADORES DEL FARALLON SCL",NA,NA,0,0,0,0,0,1,"SINALOA","TOPOLOBAMPO",1981,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",22,7,0,2,0,1,0,0,0,220,447.112781914709,333.412001473799,TRUE,425,10.8776262636587,NA,NA,"Diesel","large scale"
"2511000917","SCPP DE ALTA MAR RIO PETATLAN SCL","00013870","RIO SINALOA III","2511000917","SCPP DE ALTA MAR RIO PETATLAN SCL",NA,NA,0,0,0,0,0,1,"SINALOA","TOPOLOBAMPO",1974,"FIBRA DE VIDRIO",NA,NA,NA,"COMERCIAL",23,6,0,4,0,1,0,0,0,220,476.990018431375,355.691456744277,TRUE,475,10.9037720959767,NA,NA,"Diesel","large scale"
